NPCI_TXN_TYPE,NPCI_STATUS,TXNID,RRN,NPCI_CODE,DATE,TIME,AMOUNT,A,B,C,D,PSP,E,PAYER_VPA,F,MCC,PAYEE_VPA,G,H,I,J,K,L,M,N
TX,U2,b5a89f37867225582c9b85cd,422384286721,Z9,73024,40510,28472,,1,1,0,APP,0,Moshe85@yesg,SBI,5816,gamming.truck@sbm,SMB,SBM1633166,1,53155041226,BOM,FBL0407959,2,4671319279
TX,U2,ff1eaa7d204d35e0c0a2115b,358106122777,Z9,73024,234323,30341,,1,1,0,FBL,0,Dan_Breitenberg87@okaxis,UCO,4814,telecom.fiber@sbm,SMB,SBM9068237,1,32455867398,BOM,ICI6291419,2,54251390252
TX,U2,a216616a0b0a736c1eacfd73,683245025258,0,73024,163051,9189,,1,1,0,ICI,0,Ernestine81@abfspay,IPB,4814,telecom.satellite@sbm,SMB,SBM1340418,1,18997098618,SIB,YJU6524106,2,7116754414
TX,U2,cfa5708ae9eff2c24e368ccb,515175606813,Z7,73024,31620,19137,,1,1,0,ARL,0,Clinton45@idfcbank,KMB,4722,traveler.expedition@sbm,SMB,SBM6063248,1,21008030398,IDB,HDF1432470,2,45100693292
TX,U2,3cfffa6c68d274ebe24a0dd7,950587683238,0,73024,150134,20735,,1,1,0,IDC,0,Ramon.Schultz@rapl,IPB,,bookerr.npstltdindia@sbm,SMB,SBM0483467,1,73602777273,FBL,ICI5923965,2,58158403533
TX,U2,a60e517ccd13b9fa6e09c4c7,941550695649,0,73024,32948,35442,,1,1,0,KTP,0,Trisha.Frami@okaxis,MBK,4814,telecom.voip@sbm,SMB,SBM7485342,1,59034430007,INB,INB1702975,2,69370357519
TX,U2,5514b232cef7abd325b0a6b9,966133654151,0,73024,160718,88447,,1,1,0,BOM,0,Garth4@okicici,GTI,4814,telecom.wireless@sbm,SMB,SBM3694878,1,19119334460,YJU,BOM8116670,2,59294293276
TX,U2,f1b1c269fafb38ebacc85a7d,990900115594,0,73024,85242,11213,,1,1,0,HDF,0,Olen90@paytm,YOM,5814,dinning.sushi@sbm,SMB,SBM9196250,1,84975145297,AXB,GTI5478264,2,29143563900
TX,U2,0f9acabf2ab681bbcbe2a6f4,26497221557,RB,73024,124058,97100,,1,1,0,IOB,0,Shaylee_Friesen@icici,YES,5411,grocery.corner@sbm,SMB,SBM0666588,1,63279124384,CBI,SIB9071972,2,40596411252
TX,U2,c47cb96b78af960ebf8ccefb,297429715946,0,73024,101744,43245,,1,1,0,IIB,0,Earnestine98@yapl,CNB,5411,grocery.organic@sbm,SMB,SBM3550066,1,78630883130,ICI,KMB6987973,2,73361591176
TX,U2,10447eeb5f57b4fb05bea406,661162816854,0,73024,221710,53273,,1,1,0,ICI,0,Linnea22@axisb,YJU,4814,telecom.wireless@sbm,SMB,SBM8605341,1,89663655712,IDB,UOB7031601,2,3243193155
TX,U2,09750af0a98bc46a1d2dafc1,566976357384,0,73024,170841,52908,,1,1,0,YES,0,Jeanne.Jacobson@ybl,PNB,,bookerr.npstltdindia@sbm,SMB,SBM6477355,1,10986990999,YBS,YES2551189,2,83785685191
TX,U2,84c8351797e5b3fd2a9e3f32,699384742043,Z9,73024,222712,94957,,1,1,0,PNB,0,Felipa.Jacobs@apl,BDN,5816,gamming.robot@sbm,SMB,SBM7874456,1,79740725652,BOI,BOM5995181,2,89415789553
TX,U2,ceecdf48fd2ffe335c50dbbd,489813592514,Z9,73024,35815,34748,,1,1,0,KTP,0,Dedric_Bahringer@ybl,KTP,4814,telecom.satellite@sbm,SMB,SBM4536506,1,82065763689,YES,KVB1565055,2,33649869437
TX,U2,d9abffdbd69ceddd7c805d64,209660044765,RB,73024,4602,19703,,1,1,0,BOB,0,Raegan.Streich42@rapl,IPB,4722,traveler.vacation@sbm,SMB,SBM8685733,1,47394864569,KVB,BOI7378458,2,32063218349
TX,U2,eb7addbf7fdbf0afbf1af93c,48171864664,Z7,73024,202220,99858,,1,1,0,UOB,0,Lorenzo81@axisb,CBI,5816,gamming.drone@sbm,SMB,SBM0843214,1,76587940163,ICI,HDF6517576,2,39083919386
TX,U2,4b84ccdc70f37be6887c6ddc,39962152116,RB,73024,1100,29621,,1,1,0,UCO,0,Nora96@axisb,FIB,5816,gamming.robot@sbm,SMB,SBM2754188,1,44839890852,IOB,FIB8038811,2,52519950455
TX,U2,42be5c4deeeeb1dfcc376f0d,133835133861,0,73024,141957,91341,,1,1,0,FIB,0,Geovany39@yesg,UCO,5411,grocery.dailygrocer@sbm,SMB,SBM9530798,1,3250664741,IDC,YBS7561444,2,77617766563
TX,U2,fbebbff59da2cf338408c18b,494228212623,0,73024,182714,86027,,1,1,0,IIB,0,Kraig_Schaden61@oksbi,BOM,5816,gamming.boat@sbm,SMB,SBM0503370,1,95638835238,ICI,UOB2761186,2,60702020784
TX,U2,0fe84ad54014c904205ce1b2,346635949275,0,73024,185448,27990,,1,1,0,PNB,0,Shyanne94@rapl,ICI,5814,dinning.tacos@sbm,SMB,SBM2483294,1,78408711430,HDF,CBI2351031,2,98812653444
TX,U2,b9dabe2be3dda51eeae7b67b,928725533124,RB,73024,30846,92978,,1,1,0,CBI,0,Orlando_Greenfelder@rapl,SBI,5816,gamming.airplane@sbm,SMB,SBM7970269,1,16819235075,YBS,CBI5855471,2,13220186371
TX,U2,84fd100d7cf619a2c7e578fe,36331720980,0,73024,142051,29741,,1,1,0,CNB,0,Garnett_Thiel@okicici,YBS,4814,telecom.broadband@sbm,SMB,SBM7611420,1,67263241876,BDN,ARL4762323,2,98864990128
TX,U2,95a3df5eda2f04787bd50ebf,328082742933,0,73024,55308,7725,,1,1,0,YJU,0,Reece52@ybl,YES,5816,gamming.robot@sbm,SMB,SBM1326789,1,45211631563,BDN,BOM1777040,2,3761799408
TX,U2,e7c1de3ec967ae2acf3aee1a,326165360911,Z7,73024,40545,69029,,1,1,0,UOB,0,Jack.Brekke1@abfspay,UOB,4722,traveler.adventure@sbm,SMB,SBM0414570,1,60989225614,BOI,YBS7317547,2,42619856637
TX,U2,9fae7e8abe0dba3dab6ea3dd,185240694386,0,73024,190321,96998,,1,1,0,ARL,0,Delfina.Ferry73@icici,IPB,,bookerr.npstltdindia@sbm,SMB,SBM1577579,1,71614424802,UCO,FBL3923000,2,55800637865
TX,U2,eebddef4eff6af32bb8cedba,428706337812,Z7,73024,152913,58107,,1,1,0,APP,0,Citlalli_Ritchie@ybl,BOM,5411,grocery.greenbasket@sbm,SMB,SBM2061464,1,11940360333,IPB,HDF7557832,2,89756475407
TX,U2,ea8c820cd536afe2decba1ed,950977960698,0,73024,231512,41253,,1,1,0,YJU,0,Tamara.Gorczany60@apl,YOM,5411,grocery.town@sbm,SMB,SBM5850848,1,21990038725,SIB,KVB8280246,2,11259937619
TX,U2,2cce7fbf398aec275ef4cdfb,202370605604,Z7,73024,100357,18507,,1,1,0,FBL,0,Emmalee.Schiller@yesg,INB,4722,traveler.getaway@sbm,SMB,SBM3719723,1,10206058112,KTP,UCO2483808,2,42827474350
TX,U2,a35e975a9e6a5b05a25fbdf5,513790274926,Z9,73024,172550,39590,,1,1,0,FBL,0,Winifred65@timecosmos,GTI,5814,dinning.tacos@sbm,SMB,SBM4091892,1,29769911507,AXB,KTP0033729,2,62933441691
TX,U2,8564fbbcd70fbfbdf104fc90,310701656280,RB,73024,82614,93400,,1,1,0,KTP,0,Donnell_Nienow3@abfspay,SBI,4722,traveler.explore@sbm,SMB,SBM6544767,1,61553011881,KVB,UOB8454414,2,77749361365
TX,U2,b914ec8ed5f901d9c7e17c46,223553493308,Z9,73024,112741,91802,,1,1,0,CNB,0,Elian49@oksbi,ARL,5814,dinning.sushi@sbm,SMB,SBM7949129,1,15270988482,YES,IDB2236063,2,53414437706
TX,U2,7354dd6a51fe29711aafcfc6,942689016431,Z7,73024,75741,89711,,1,1,0,APP,0,Emily_Kozey@yesg,YES,5411,grocery.foodland@sbm,SMB,SBM7000865,1,72643432551,AXB,BDN3911064,2,70691463274
TX,U2,f7a2c372febbc2bbafcbca6b,365337830194,0,73024,205944,79127,,1,1,0,YBS,0,Halle90@rapl,ARL,5814,dinning.soup@sbm,SMB,SBM8997800,1,14603329362,BOB,IPB4035990,2,71067622417
TX,U2,ee47daceb81e1c2f1d2b8ba1,293086916770,Z9,73024,181607,46725,,1,1,0,APP,0,Melyssa35@axisb,BOM,4814,telecom.satellite@sbm,SMB,SBM4078062,1,94660162228,FIB,KTP5702436,2,22817362050
TX,U2,f72dafc06e6767adfcfbf0bf,381206600137,Z9,73024,201022,64685,,1,1,0,HDF,0,Alvena_Ziemann@apl,BOM,5814,dinning.vegetarian@sbm,SMB,SBM1452509,1,25140083749,YJU,BOM6414643,2,80445296285
TX,U2,afd24bfc3adbf139a5f7cabf,262162219324,Z7,73024,175420,17867,,1,1,0,PNB,0,Ayana.Franey39@paytm,AXB,,bookerr.npstltdindia@sbm,SMB,SBM3936626,1,72577345621,ARL,KVB1386910,2,73498434914
TX,U2,2637fc0fb72dfa8852f947fd,857779389579,Z7,73024,200929,5082,,1,1,0,BOB,0,Jayda.Bradtke@ybl,CBI,4814,telecom.mobile@sbm,SMB,SBM4124069,1,87368016412,AXB,UOB7468128,2,89507065030
TX,U2,7f7ff953eaeedbda49dcd4ab,406280606974,RB,73024,210857,7564,,1,1,0,SBI,0,Pearl70@axisb,YOM,,bookerr.npstltdindia@sbm,SMB,SBM7374728,1,43244121404,PNB,BOM0451130,2,99002497848
TX,U2,0af07210e60c85c5c0bf9ee3,283661757199,Z7,73024,132411,29083,,1,1,0,SBI,0,Neha_Kulas@paytm,BDN,5816,gamming.boat@sbm,SMB,SBM1980907,1,55772181752,CBI,IDB8183600,2,29928318571
TX,U2,cebd8d382bdccaf50e3cfcbe,596038753813,Z7,73024,140029,47305,,1,1,0,YOM,0,Glenda86@axisb,CNB,4814,telecom.satellite@sbm,SMB,SBM3766969,1,79101558202,KTP,ARL9034981,2,39375331256
TX,U2,2eafed484e0c6ffa131d6ca6,695922444519,0,73024,41134,4923,,1,1,0,GTI,0,Edmund.Yundt@icici,KVB,5814,dinning.pizza@sbm,SMB,SBM4443986,1,21135693482,KVB,BOI4899334,2,61152786690
TX,U2,69d3aab3e61db5b644ebaebd,794794639964,0,73024,113744,3131,,1,1,0,AXB,0,Alford_Bergstrom85@timecosmos,BOI,5816,gamming.submarine@sbm,SMB,SBM0533007,1,19069610934,FBL,KMB5450458,2,36397227679
TX,U2,9cd2929a3ba380e117ffdedf,368930596387,0,73024,95924,31618,,1,1,0,CBI,0,Matilde75@idfcbank,UOB,5411,grocery.sbmrite@sbm,SMB,SBM1262255,1,81075240391,KVB,YOM5480694,2,2358688201
TX,U2,a81f4dceafa533147e5bf812,768646008476,0,73024,70541,27955,,1,1,0,FBL,0,Tracey11@paytm,APP,5814,dinning.steak@sbm,SMB,SBM5887363,1,73140255967,ICI,CNB7836908,2,54555145100
TX,U2,f7cc9af15fe91bb2deddfa4f,830939812168,0,73024,84241,60968,,1,1,0,FIB,0,Jon78@paytm,UOB,,bookerr.npstltdindia@sbm,SMB,SBM3197812,1,38564531548,BOM,FBL2824440,2,29462091332
TX,U2,61bf3a7fa7c1256c57fdfdab,732443833993,Z9,73024,124756,74779,,1,1,0,MBK,0,Hailie_Kertzmann87@apl,YES,4722,traveler.tour@sbm,SMB,SBM3805671,1,98242588902,IOB,FBL4943799,2,90960323473
TX,U2,a8ccab7bba69bfbc121acabd,800825740009,0,73024,110156,60166,,1,1,0,YES,0,Cyrus_Crooks@axisb,KVB,4722,traveler.expedition@sbm,SMB,SBM0767754,1,78675991104,SIB,ICI5803072,2,55056845226
TX,U2,aa0bdcd244ea3df3ca8afa92,267042705075,0,73024,44017,62520,,1,1,0,BOI,0,Sammie.Pagac-Kuhlman@yapl,KMB,4814,telecom.mobile@sbm,SMB,SBM6333737,1,18991427552,YES,UOB1832874,2,89398572919
TX,U2,c8aedc356cd7ca16722b1f5d,294020766357,0,73024,3113,245,,1,1,0,CNB,0,Maurice49@yapl,ICI,4722,traveler.expedition@sbm,SMB,SBM8036240,1,57383633635,ARL,CBI7080574,2,57437392990
TX,U2,1cf29bcb051ef18ee2959a4e,600093522312,0,73024,55241,8372,,1,1,0,IDC,0,Dandre_Bruen60@idfcbank,AXB,4814,telecom.data@sbm,SMB,SBM7265267,1,62923234943,GTI,KVB1560745,2,70910636045
TX,U2,bd6c6e8bfb0a66d9dbe7cfdf,202366256031,0,73024,82445,81497,,1,1,0,MBK,0,Roxanne_Torphy66@fkaxis,BOM,4722,traveler.adventure@sbm,SMB,SBM5288391,1,42688529957,PNB,MBK8694023,2,72980726382
TX,U2,d4930bbdbd3db89ffacbb89f,919374209835,0,73024,200042,5580,,1,1,0,BOM,0,Wilber_Wisozk95@ybl,UOB,4722,traveler.wander@sbm,SMB,SBM1490915,1,54725915618,BOM,YBS6440368,2,32140708802
TX,U2,3a0f64cb5e458dc9cfaf8a37,630327836434,RB,73024,234144,85121,,1,1,0,KTP,0,Aliya60@oksbi,GTI,5814,dinning.sushi@sbm,SMB,SBM9949346,1,29711246220,YES,YJU5452265,2,15766240819
TX,U2,ad75da5ffc7e3acf4befa988,978395164464,0,73024,213434,64128,,1,1,0,INB,0,Oma_White@abfspay,IPB,4814,telecom.fiber@sbm,SMB,SBM4672364,1,1182743183,IOB,CBI6698031,2,8860449402
TX,U2,3c3b3aa9520ba42fc72d027c,614131896888,0,73024,164143,92763,,1,1,0,BOI,0,Nya47@rapl,AXB,,bookerr.npstltdindia@sbm,SMB,SBM4230628,1,90366051539,INB,BOM9831847,2,40921446438
TX,U2,9c7c7badb22fa7a931de913e,72840580009,0,73024,72847,33483,,1,1,0,CNB,0,Hallie_Jerde53@yapl,GTI,5816,gamming.scooter@sbm,SMB,SBM1936748,1,30854047706,FBL,IDB4101581,2,86482908764
TX,U2,ed22df8fdc0c58dc55f93460,533854333799,RB,73024,171901,69923,,1,1,0,IPB,0,Rodolfo2@okhdfcbank,UOB,4814,telecom.wireless@sbm,SMB,SBM3915167,1,85023411200,UOB,UCO7841646,2,9130665775
TX,U2,0fe5cef4c27fafced6620f96,854141082027,0,73024,22108,69999,,1,1,0,IIB,0,Audie_Weber-Shields94@yesg,ICI,,bookerr.npstltdindia@sbm,SMB,SBM3987524,1,12054424327,BOM,CBI3168258,2,2556005671
TX,U2,7957ca47a12e9c2e15e94e9b,53081373709,Z9,73024,135735,10377,,1,1,0,KTP,0,Keon45@oksbi,KMB,5411,grocery.foodland@sbm,SMB,SBM1761994,1,23593187272,ARL,KMB1873793,2,9695467322
TX,U2,0a8635c57c7ef52feabe23e1,295161789119,Z9,73024,31748,29856,,1,1,0,BOB,0,Elsa.Robel@idfcbank,SBI,5814,dinning.burger@sbm,SMB,SBM4189675,1,60169788073,CBI,ICI7477690,2,51402428926
TX,U2,c8605c2ddc3df6d48dcc2ad3,122374241830,0,73024,125120,49503,,1,1,0,KVB,0,Ova_Pfannerstill-Leffler@yesg,BDN,5411,grocery.foodland@sbm,SMB,SBM5630519,1,63872167330,FBL,BOM6824286,2,59793385416
TX,U2,9e39e4f6eaec03dfaba344a6,286069969424,0,73024,50821,19004,,1,1,0,IDC,0,Barney.Zulauf64@rapl,UCO,,bookerr.npstltdindia@sbm,SMB,SBM4072885,1,15518559104,IOB,MBK8252575,2,1327245621
TX,U2,0c63ec847495f90df434c82c,375662609058,RB,73024,32026,59394,,1,1,0,INB,0,Nash99@axl,APP,5814,dinning.dessert@sbm,SMB,SBM9624093,1,93674391370,SBI,UCO0710815,2,89108741965
TX,U2,cadcaffff7f2bca39de9f92f,664955586789,Z7,73024,85734,85676,,1,1,0,HDF,0,Michaela_Goodwin@apl,BOB,4722,traveler.tour@sbm,SMB,SBM1809720,1,99471803736,SIB,IDB7906313,2,84434548148
TX,U2,ef38bbb4fcf440affcc34ffb,382547330634,Z7,73024,3014,58827,,1,1,0,SBI,0,Stanford_Kertzmann70@apl,SBI,4814,telecom.fiber@sbm,SMB,SBM8896546,1,47538137305,BDN,IOB2702385,2,8477648725
TX,U2,bda9ff91fd78f8bd4e9c3223,228602889786,Z7,73024,12739,29434,,1,1,0,BOM,0,Kyla.Walter@axl,YJU,5814,dinning.dessert@sbm,SMB,SBM6764230,1,54479343556,KVB,KVB1908675,2,28165798323
TX,U2,67c3cb15209b25c11cdd136f,208754986259,0,73024,185935,63956,,1,1,0,UOB,0,Garnet.Stoltenberg@yesg,KTP,5814,dinning.tacos@sbm,SMB,SBM3521332,1,62657433087,ARL,PNB5855602,2,88284005017
TX,U2,f0bbe73d07bca6effb3f1cec,508992525137,0,73024,230530,26210,,1,1,0,GTI,0,Conor.Waters91@timecosmos,KTP,,bookerr.npstltdindia@sbm,SMB,SBM5303745,1,5624696183,BOM,BOM0196365,2,91205499720
TX,U2,4a24abafd9b67d18b82ebcdf,740306596002,0,73024,150129,40821,,1,1,0,UOB,0,Kaia62@idfcbank,IPB,5814,dinning.steak@sbm,SMB,SBM4652366,1,63143269425,YOM,ICI8780350,2,45969937324
TX,U2,196f1ac3cdcc5c6e3b05d4d1,467563682794,RB,73024,12846,49061,,1,1,0,BOM,0,Louvenia.Macejkovic@apl,BOM,5411,grocery.foodland@sbm,SMB,SBM0585000,1,76395376820,YES,FBL8663152,2,74417476529
TX,U2,565cc7267fd18c663a2cac70,53156870576,0,73024,22836,26625,,1,1,0,IIB,0,Otto.Feil@idfcbank,UOB,5816,gamming.helmet@sbm,SMB,SBM6392606,1,90616438079,IDB,AXB1191596,2,58667018908
TX,U2,c15be5b7b3a25fafec19490b,278333001369,0,73024,191455,47593,,1,1,0,FIB,0,Jadon.Walter65@apl,YBS,4722,traveler.destinations@sbm,SMB,SBM3905216,1,74964840115,BDN,GTI2331774,2,85543567366
TX,U2,bbc0c9d6f1f38bceb8d2f50c,880401121930,0,73024,212558,79436,,1,1,0,YJU,0,Margot_Nitzsche31@apl,SIB,5411,grocery.bulkstore@sbm,SMB,SBM8632023,1,60467563091,BOM,ICI2803610,2,38007159202
TX,U2,3430f52c709eeacfd7a4d1b5,1570378202,0,73024,213427,22480,,1,1,0,KVB,0,Alden_Volkman27@fkaxis,KMB,4814,telecom.satellite@sbm,SMB,SBM6052025,1,53029284631,UOB,CNB0827573,2,574560988
TX,U2,aa0ada3af691bf2bba4e5e82,234480960571,Z7,73024,50313,20678,,1,1,0,INB,0,Rowland_Beier@rapl,YES,4722,traveler.vacation@sbm,SMB,SBM9804951,1,22444024902,BOM,SIB1284361,2,56390594342
TX,U2,cdca4c9ea1b2bcadacafe0d6,143299470068,0,73024,62547,64024,,1,1,0,FIB,0,Verla47@icici,UOB,5814,dinning.dessert@sbm,SMB,SBM5652913,1,96204919346,ICI,IDB8953216,2,51058390103
TX,U2,46621cc7c5aa13f771dca0a6,981037292668,0,73024,131425,11415,,1,1,0,YES,0,Lelah_Turner52@okhdfcbank,ARL,5411,grocery.foodland@sbm,SMB,SBM9491918,1,77961160562,IPB,BOI7223276,2,92003740658
TX,U2,37acfe7d832d847fa4dc317e,821770036593,RB,73024,140153,72968,,1,1,0,BOI,0,Lucious_Wintheiser49@idfcbank,KVB,5411,grocery.marketplace@sbm,SMB,SBM3129139,1,34053381290,IOB,BOM5861019,2,9896378600
TX,U2,8b1540fc5077bcbf0fe2ba08,308694467866,0,73024,34154,77418,,1,1,0,KTP,0,Jadyn_Dare@axisb,UOB,4814,telecom.convergence@sbm,SMB,SBM6817981,1,24631678509,ICI,ICI0656425,2,20955495766
TX,U2,979b6da456ed9ed79efc4baf,642023545635,Z9,73024,72618,15857,,1,1,0,ARL,0,Joanie32@okaxis,HDF,4814,telecom.internet@sbm,SMB,SBM5534661,1,17932266208,FIB,UCO4145552,2,83981095053
TX,U2,f94be0f2116e363deeded4bc,674034177978,Z7,73024,62817,60283,,1,1,0,BOB,0,Virginia_Mueller@fkaxis,INB,5814,dinning.salad@sbm,SMB,SBM9271227,1,60949842539,YJU,IPB1409977,2,84063661147
TX,U2,8bce42bbc0c9afbbe7ad887d,525756172877,0,73024,153751,34365,,1,1,0,INB,0,Rashad.McGlynn@okicici,BOB,5411,grocery.sbmrite@sbm,SMB,SBM0998640,1,58656759538,BOI,ARL5562731,2,51873715185
TX,U2,5ba5d28309fb0a1d12dce6ac,381326683945,0,73024,203334,87027,,1,1,0,BOI,0,Oceane.Wolff38@yesg,YES,4722,traveler.getaway@sbm,SMB,SBM9860705,1,79816659563,IOB,HDF5769970,2,31296320128
TX,U2,a507a57c969d8ffd8cdef8c5,655479643645,0,73024,150344,37270,,1,1,0,FIB,0,Braeden.Towne55@axl,GTI,4814,telecom.satellite@sbm,SMB,SBM0654928,1,35268230916,BOM,BDN1934342,2,83035968961
TX,U2,d7add4dbaa45e2ace909d365,447873924206,0,73024,85219,28159,,1,1,0,APP,0,Rachel67@okhdfcbank,FBL,4722,traveler.tour@sbm,SMB,SBM9151882,1,21563018419,CNB,ARL2759243,2,93731237446
TX,U2,b6be63b27fee5aca21dbada2,467064612381,0,73024,113622,32128,,1,1,0,YJU,0,Julia.Crona@rapl,YOM,5816,gamming.boat@sbm,SMB,SBM8155946,1,3273282551,MBK,KTP0976727,2,64360063251
TX,U2,8d5aeb654f12dbf38fc1dad2,768636410875,0,73024,85342,89925,,1,1,0,MBK,0,Leonard75@axisb,KMB,4814,telecom.fiber@sbm,SMB,SBM6053049,1,52851098165,APP,BOB0800091,2,73426259511
TX,U2,ae5b2ccd467ad5bfdc6058cc,793254906843,Z7,73024,24622,72990,,1,1,0,YOM,0,Sally18@rapl,FBL,5411,grocery.corner@sbm,SMB,SBM6677470,1,18835625198,AXB,IDC2655074,2,60578859546
TX,U2,f9fdcbf89efbbeabb3e9ae7a,688726680660,0,73024,162033,84078,,1,1,0,MBK,0,Darron_Walker14@abfspay,BDN,5411,grocery.foodland@sbm,SMB,SBM8636887,1,21478988533,UCO,APP5073875,2,97097051898
TX,U2,6f1d6bef41cabd9ff3ee9c3c,220506508269,0,73024,33724,3628,,1,1,0,SBI,0,Davion86@yapl,PNB,5816,gamming.bike@sbm,SMB,SBM2561895,1,39867079765,BDN,GTI9217373,2,38881820349
TX,U2,3dd6da75bd3d18bfec73ada9,257919544675,0,73024,193744,89432,,1,1,0,BOM,0,Citlalli23@apl,YOM,4722,traveler.globetrot@sbm,SMB,SBM3677153,1,7602012533,YES,BDN9965497,2,10054467480
TX,U2,4c8ffbebdf88aacebe38aefe,929742297177,0,73024,141134,88044,,1,1,0,IDC,0,Keara33@okaxis,BOB,5816,gamming.boat@sbm,SMB,SBM0567155,1,19500023841,YOM,HDF6484984,2,80722060898
TX,U2,805a7bb12cdb8afd4617ef17,825494653530,0,73024,151307,57257,,1,1,0,PNB,0,Erik50@okicici,YOM,4814,telecom.data@sbm,SMB,SBM2189929,1,15570030066,UOB,SIB5337255,2,66799556521
TX,U2,f9e0cb73ea80fe5abe8bc7ec,291872965815,Z9,73024,235407,22605,,1,1,0,YJU,0,Bill_Nitzsche36@ybl,FIB,5411,grocery.organic@sbm,SMB,SBM9560516,1,97056208467,GTI,BOM8939523,2,79767666248
TX,U2,7c9c6da2d1ff23bc4ba3fc7f,984334194496,0,73024,92350,45402,,1,1,0,KTP,0,Isaias_Balistreri79@rapl,APP,4722,traveler.vacation@sbm,SMB,SBM3189021,1,44216432369,BOM,IDC0843266,2,14006136073
TX,U2,6a0cecde4d72e17fcebe486e,612524343087,0,73024,34426,98080,,1,1,0,FBL,0,Trycia22@icici,IOB,5816,gamming.helmet@sbm,SMB,SBM5095315,1,90612684365,YBS,IIB3013398,2,95350122959
TX,U2,abf7b31bc6d66a8fb43c93dd,8550467022,0,73024,23645,33965,,1,1,0,IIB,0,Alda86@axl,AXB,4814,telecom.broadband@sbm,SMB,SBM2001508,1,71209118654,IOB,KMB1969193,2,29386215562
TX,U2,18fadd2ba7e1fd1f44be3fdd,952812126151,0,73024,232659,37016,,1,1,0,BOI,0,Afton.Jakubowski20@abfspay,ICI,5816,gamming.submarine@sbm,SMB,SBM7947508,1,59097091164,CBI,SBI0179430,2,59157016596
TX,U2,c1fe0db021da61ac75ad4ede,771032776679,0,73024,104421,24747,,1,1,0,SBI,0,Braulio_Hessel15@ybl,YOM,5816,gamming.car@sbm,SMB,SBM8308257,1,63710275882,ARL,UOB5641298,2,32661078743
TX,U2,ecfb3ea8ecb30d6fecfe418b,366763522512,Z7,73024,85544,62051,,1,1,0,YES,0,Jayde_Ondricka@rapl,IDB,5411,grocery.greenbasket@sbm,SMB,SBM3090159,1,98677105945,AXB,SBI0070193,2,14200346345
TX,U2,bcc70dcb0e0acf3d73847007,455435102788,Z7,73024,65609,92561,,1,1,0,BOM,0,Lourdes.Stanton77@ybl,ARL,5814,dinning.soup@sbm,SMB,SBM4029741,1,66444592976,FIB,GTI5204625,2,43416435626
TX,U2,104cd9bf1f1dd7bae959245e,428007366649,Z9,73024,133424,47666,,1,1,0,FIB,0,Marge.McClure93@axisb,INB,,bookerr.npstltdindia@sbm,SMB,SBM4602578,1,59915673001,SIB,IOB1407210,2,58139308460
TX,U2,fa07effdaf27b0d591ff39bc,391329701837,0,73024,92929,21882,,1,1,0,BDN,0,Payton_Rath-Cole@rapl,BOI,5816,gamming.submarine@sbm,SMB,SBM2901905,1,78412512239,INB,SIB6997540,2,67440410159
TX,U2,3a1bdaebcdac1513e991e762,811099725632,Z7,73024,213010,77858,,1,1,0,APP,0,Felicity92@okaxis,ARL,5814,dinning.pasta@sbm,SMB,SBM7603379,1,77459313872,IPB,IDB7175061,2,6985340944
TX,U2,a744dfa7db9a815964a5b1a6,766045252824,0,73024,95007,21799,,1,1,0,GTI,0,Amira.Dibbert@icici,ICI,,bookerr.npstltdindia@sbm,SMB,SBM4101502,1,95687102079,BOI,FBL1898950,2,58067318178
TX,U2,0ad65ac9204daab81f1cc7ae,904713147217,Z7,73024,170128,71816,,1,1,0,BDN,0,Breanna43@idfcbank,INB,5411,grocery.dailygrocer@sbm,SMB,SBM8038613,1,12651162051,IIB,IOB0038373,2,66429212986
TX,U2,c987c7279f29c6ade162aec3,57301507474,Z7,73024,84744,26661,,1,1,0,FBL,0,Icie_Dickinson@rapl,BOM,5411,grocery.organic@sbm,SMB,SBM7397079,1,64339957565,FBL,YES7851883,2,71339508826
TX,U2,b636ad4dbd60c487effc0d2e,469718179790,0,73024,121345,89714,,1,1,0,YBS,0,Briana57@idfcbank,INB,4722,traveler.expedition@sbm,SMB,SBM7289446,1,72912591854,YOM,FIB6699530,2,36342057680
TX,U2,75a6fbebff6ab86c194ddea0,841257035761,Z9,73024,173101,49178,,1,1,0,UCO,0,Adrian_Stokes@icici,KVB,5816,gamming.scooter@sbm,SMB,SBM0138139,1,41842609748,BOI,GTI7430230,2,89331660814
TX,U2,252abc239baaecdced4d55ed,159440173929,0,73024,210451,96364,,1,1,0,SBI,0,Carmen8@rapl,BOM,4722,traveler.vacation@sbm,SMB,SBM4871820,1,75028629862,GTI,ICI0403084,2,84985776986
TX,U2,f31f1bbda94fa313bc890cbb,467635981419,0,73024,42005,84927,,1,1,0,MBK,0,Selena34@okaxis,FIB,5814,dinning.pasta@sbm,SMB,SBM5306009,1,80754233990,YJU,SIB1550273,2,67586958594
TX,U2,f92507ff5bd0ea3fdbedaf49,19723830491,RB,73024,214729,70824,,1,1,0,KTP,0,Emmanuel82@axl,GTI,4722,traveler.destinations@sbm,SMB,SBM5596659,1,89048952522,GTI,YOM2383038,2,20068457559
TX,U2,a880afec773ccd9d227cc556,354663373658,0,73024,143036,78126,,1,1,0,INB,0,Kaycee.Connelly7@yapl,CBI,5411,grocery.dailygrocer@sbm,SMB,SBM7899286,1,21124470441,APP,CBI9519367,2,47360909529
